year,player_name,team_x,base_price_lakh,final_price_lakh,role,nationality,status,source,matches_played,team_y,bat_innings,runs,balls_faced,fours,sixes,bat_dots,dismissals,highest_score,not_outs,fifties,hundreds,batting_avg,batting_sr,bowl_innings,overs,balls_bowled,runs_conceded,wickets,bowl_dots,wides,no_balls,fours_conceded,sixes_conceded,bowling_avg,economy,bowling_sr,four_wickets,five_wickets,best_figures,catches,run_outs,stumpings,season,player,batting_war,bowling_war,total_war,inflation_factor,price_2024_lakh,base_price_2024_lakh,price_2024_cr,price_nominal_cr
2024,Abhimanyu Easwaran,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Abhimanyusingh Rajput,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Abid Mushtaq,RR,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Aditya Tare,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Akash Sengupta,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Akash Singh,SH,,20.0,Bowler,Indian,SOLD,auction_2024,2.0,Sunrisers Hyderabad,2.0,5.0,7.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,2.5,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2024.0,Arshdeep Singh,-0.087148337595908,4.840234180368711,4.753085842772803,1.0,20.0,,0.2,0.2
2024,Akash Vashisht,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Akhin Sathar,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Akshat Raghuwanshi,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Allah Ghazanfar,UN-S,,20.0,Bowler,Overseas,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Aman Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,3.0,Lucknow Super Giants,3.0,78.0,52.0,5.0,5.0,20.0,1.0,58.0,2.0,1.0,0.0,78.0,150.0,3.0,8.1,49.0,90.0,1.0,19.0,7.0,0.0,10.0,4.0,90.0,11.020408163265309,49.0,0.0,0.0,1/45,1.0,0.0,0.0,2024.0,Avesh Khan,0.5160645780051151,6.7038988540109585,7.2199634320160735,1.0,20.0,,0.2,0.2
2024,Amandeep Khare,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Angkrish Raghuvanshi,KKR,,20.0,Batsman,Indian,SOLD,auction_2024,7.0,Kolkata Knight Riders,7.0,163.0,109.0,16.0,8.0,38.0,7.0,54.0,0.0,1.0,0.0,23.285714285714285,149.54128440366972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,2024.0,A Raghuvanshi,4.375207800511507,0.0,4.375207800511507,1.0,20.0,,0.2,0.2
2024,Aniketh Reddy,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ankit Kumar,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Anmol Malhotra,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ansh Gosai,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ansh Patel,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,12.0,Delhi Capitals,12.0,235.0,183.0,19.0,10.0,66.0,8.0,66.0,4.0,2.0,0.0,29.375,128.4153005464481,14.0,44.0,264.0,340.0,11.0,77.0,1.0,0.0,20.0,15.0,30.90909090909091,7.727272727272728,24.0,0.0,0.0,2/35,11.0,0.0,0.0,2024.0,AR Patel,2.512963554987209,13.662306925759836,16.175270480747045,1.0,20.0,,0.2,0.2
2024,Anshul Kamboj,MI,,20.0,All-Rounder,Indian,SOLD,auction_2024,1.0,Mumbai Indians,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,3.0,10.0,60.0,115.0,2.0,19.0,6.0,2.0,10.0,6.0,57.5,11.5,30.0,0.0,0.0,1/43,3.0,0.0,0.0,2024.0,A Kamboj,-0.043574168797954,0.0364598903836572,-0.0071142784142967,1.0,20.0,,0.2,0.2
2024,Aradhya Shukla,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Arpit Guleria,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Arshin Kulkarni,LSG,,20.0,All-Rounder,Indian,SOLD,auction_2024,2.0,Lucknow Super Giants,2.0,9.0,8.0,2.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,4.5,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2024.0,AA Kulkarni,-0.049296675191816,0.0,-0.049296675191816,1.0,20.0,,0.2,0.2
2024,Ashok Sharma,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,16.0,Sunrisers Hyderabad,16.0,484.0,248.0,36.0,42.0,91.0,15.0,75.0,1.0,3.0,0.0,32.266666666666666,195.16129032258064,4.0,7.0,42.0,51.0,2.0,12.0,0.0,0.0,6.0,0.0,25.5,7.285714285714286,21.0,0.0,0.0,2/24,7.0,0.0,0.0,2024.0,Abhishek Sharma,24.096803069053703,2.5261958146487284,26.622998883702437,1.0,20.0,,0.2,0.2
2024,Ashutosh Sharma,PBKS,,20.0,All-Rounder,Indian,SOLD,auction_2024,9.0,Punjab Kings,9.0,189.0,118.0,10.0,15.0,43.0,7.0,61.0,2.0,1.0,0.0,27.0,160.16949152542372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2024.0,Ashutosh Sharma,6.3041240409207155,0.0,6.3041240409207155,1.0,20.0,,0.2,0.2
2024,Ashwani Kumar,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ashwin Das,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Atal Rai,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Atharva Ankolekar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Atit Sheth,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Avanish Rao Aravelly,CSK,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Avneesh Sudha,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Azim Kazi,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,B. Surya,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,B.R. Sharath,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,1.0,Gujarat Titans,1.0,2.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2024.0,BR Sharath,-0.4839354219948849,0.0,-0.4839354219948849,1.0,20.0,,0.2,0.2
2024,Baba Aparajith,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Baba Indrajith,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Basit Bashir,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Bhagmender Lather,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Bhupen Lalwani,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Bhuwan Rohilla,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Bipin Saurabh,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Chintal Gandhi,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Chirag Gandhi,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Chris Wood,UN-S,,20.0,Bowler,Overseas,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Darshan Misal,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Dev Lakra,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Devang Karamta,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Devendra Singh Bora,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Dhruv Shorey,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Digvesh Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Dinesh Bana,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Divesh Sharma,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Divij Mehra,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Duan Jansen,UN-S,,20.0,All-Rounder,Overseas,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ekant Sen,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,G. Ajitesh,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ganesh Chaudhary,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Gourav Choudhary,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Gourav Yadav,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Gurjapneet Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Gurnoor Singh Brar,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Harsh Dubey,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Harvik Desai,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Himmat Singh,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,2.0,Punjab Kings,2.0,27.0,34.0,2.0,0.0,16.0,2.0,14.0,0.0,0.0,0.0,13.5,79.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2024.0,Harpreet Singh,-1.615760869565218,0.0,-1.615760869565218,1.0,20.0,,0.2,0.2
2024,Hrithik Shokeen,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Ishan Porel,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Jagadeesha Suchith,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Jake Fraser-Mcgurk,UN-S,,20.0,All-Rounder,Overseas,SOLD,auction_2024,9.0,Delhi Capitals,9.0,330.0,150.0,32.0,28.0,61.0,9.0,84.0,0.0,4.0,0.0,36.666666666666664,220.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,2024.0,J Fraser-McGurk,19.23193734015345,0.0,19.23193734015345,1.0,20.0,,0.2,0.2
2024,Jasmer Dhankhar,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Jass Inder Baidwan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Jhathavedh Subramanyan,SH,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Jitender Pal,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,K.C Cariappa,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,K.L. Shrijith,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,K.M Asif,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Kaushal Tambe,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Kaushik Maity,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Kuldip Yadav,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,5.0,Delhi Capitals,5.0,47.0,44.0,6.0,1.0,22.0,3.0,35.0,2.0,0.0,0.0,15.666666666666666,106.8181818181818,11.0,43.0,258.0,376.0,16.0,80.0,8.0,1.0,13.0,26.0,23.5,8.744186046511627,16.125,1.0,0.0,4/55,2.0,0.0,0.0,2024.0,Kuldeep Yadav,-0.5836317135549871,9.586173393124064,9.002541679569077,1.0,20.0,,0.2,0.2
2024,Kulwant Khejroliya,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Kwena Maphaka,UN-S,,20.0,Bowler,Overseas,SOLD,auction_2024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,36.0,90.0,1.0,11.0,3.0,0.0,12.0,5.0,90.0,15.0,36.0,0.0,0.0,1/23,0.0,0.0,0.0,2024.0,KT Maphaka,0.0,-2.9846038863976094,-2.9846038863976094,1.0,20.0,,0.2,0.2
2024,L.R. Chethan,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Lukman Hussain Meriwala,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mahesh Pithiya,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Manan Vohra,UN-S,,20.0,Batsman,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Manav Suthar,GT,,20.0,Bowler,Indian,SOLD,auction_2024,1.0,Gujarat Titans,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,12.0,26.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0/26,0.0,0.0,0.0,2024.0,MJ Suthar,-0.168574168797954,-0.706801195814649,-0.875375364612603,1.0,20.0,,0.2,0.2
2024,Mani Sankar Mura Singh,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Manish Reddy,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Manit Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Manvanth Kumar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,2.0,Delhi Capitals,2.0,3.0,10.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,30.0,10.0,35.3,213.0,379.0,17.0,67.0,7.0,3.0,46.0,13.0,22.294117647058822,10.67605633802817,12.529411764705882,0.0,0.0,3/21,3.0,3.0,0.0,2024.0,Mukesh Kumar,-1.09287084398977,-0.1138888888888942,-1.206759732878664,1.0,20.0,,0.2,0.2
2024,Mohammad Kaif,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,5.0,Mumbai Indians,5.0,35.0,31.0,2.0,2.0,13.0,4.0,23.0,1.0,0.0,0.0,8.75,112.90322580645164,6.0,12.2,74.0,110.0,2.0,18.0,0.0,0.0,4.0,8.0,55.0,8.91891891891892,37.0,0.0,0.0,1/20,7.0,2.0,0.0,2024.0,Mohammad Nabi,-0.1753996163682867,1.933059292476333,1.7576596761080463,1.0,20.0,,0.2,0.2
2024,Mohammed Kaif,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mohd Arslan Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,7.0,Gujarat Titans,7.0,127.0,77.0,9.0,9.0,25.0,7.0,58.0,0.0,1.0,0.0,18.142857142857142,164.93506493506493,2.0,2.0,12.0,16.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0/7,6.0,0.0,0.0,2024.0,M Shahrukh Khan,4.572394501278772,0.543198804185351,5.115593305464124,1.0,20.0,,0.2,0.2
2024,Mohd. Arshad Khan,LSG,,20.0,All-Rounder,Indian,SOLD,auction_2024,7.0,Gujarat Titans,7.0,127.0,77.0,9.0,9.0,25.0,7.0,58.0,0.0,1.0,0.0,18.142857142857142,164.93506493506493,2.0,2.0,12.0,16.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0/7,6.0,0.0,0.0,2024.0,M Shahrukh Khan,4.572394501278772,0.543198804185351,5.115593305464124,1.0,20.0,,0.2,0.2
2024,Mohit Ahlawat,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mohit Avasthi,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mohit Rathee,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mohit Redkar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Money Grewal,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Monish Reddy,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mrinmoy Dutta,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mujtaba Yousuf,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Mukhtar Hussain,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Murgan Ashwin,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Murugan Abhishek,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Musheer Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction_2024,7.0,Gujarat Titans,7.0,127.0,77.0,9.0,9.0,25.0,7.0,58.0,0.0,1.0,0.0,18.142857142857142,164.93506493506493,2.0,2.0,12.0,16.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0/7,6.0,0.0,0.0,2024.0,M Shahrukh Khan,4.572394501278772,0.543198804185351,5.115593305464124,1.0,20.0,,0.2,0.2
2024,Mustaq Beg,UN-S,,20.0,Bowler,Indian,SOLD,auction_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,0.2,0.2
2024,Naman Dhir,MI,,20.0,All-Rounder,Indian,SOLD,auction_2024,7.0,Mumbai Indians,7.0,140.0,84.0,12.0,10.0,35.0,6.0,62.0,1.0,1.0,0.0,23.333333333333332,166.66666666666669,3.0,4.4,28.0,55.0,0.0,3.0,1.0,0.0,5.0,2.0,0.0,11.785714285714285,0.0,0.0,0.0,0/13,3.0,1.0,0.0,2024.0,Naman Dhir,5.169884910485932,-0.7289362232187351,4.440948687267197,1.0,20.0,,0.2,0.2
