year,player,team,batting_war,bowling_war,total_war,runs,balls_faced,strike_rate,balls_bowled,overs,runs_conceded,wickets,economy
2024,D Khanal,Nepal,-2.0256529516994632,0.0,-2.0256529516994632,31.0,36.0,86.11111111111111,0.0,,,,
2024,PWA Mulder,South Africa,-1.4342039355992846,-0.6065420560747669,-2.0407459916740516,54.0,48.0,112.5,54.0,9.0,107.0,3.0,11.88888888888889
2024,A Balbirnie,Ireland,-2.0453667262969617,0.0,-2.0453667262969617,222.0,204.0,108.8235294117647,0.0,,,,
2024,TL Seifert,New Zealand,-2.047406082289804,0.0,-2.047406082289804,137.0,125.0,109.60000000000001,0.0,,,,
2024,Soumya Sarkar,Bangladesh,-3.002611806797853,0.8859813084112147,-2.1166304983866384,151.0,144.0,104.86111111111111,24.0,4.0,34.0,1.0,8.5
2024,S Jora,Nepal,-2.15520572450805,0.0,-2.15520572450805,14.0,19.0,73.68421052631578,0.0,,,,
2024,C Tear,Scotland,-2.2018604651162788,0.0,-2.2018604651162788,20.0,26.0,76.92307692307693,0.0,,,,
2024,Sandeep Goud,Oman,-2.4552057245080503,0.22149532710280367,-2.233710397405247,11.0,19.0,57.89473684210527,6.0,1.0,7.0,0.0,7.0
2024,B Siddharth,Oman,-1.8466547406082292,-0.5249221183800623,-2.3715768589882913,0.0,7.0,0.0,7.0,1.1666666666666667,16.0,0.0,13.714285714285714
2024,WIA Fernando,Sri Lanka,-2.378067978533095,0.0,-2.378067978533095,9.0,16.0,56.25,0.0,,,,
2024,J Gumbie,Zimbabwe,-2.396100178890877,0.0,-2.396100178890877,43.0,53.0,81.13207547169812,0.0,,,,
2024,WG Jacks,England,-1.1349552772808607,-1.2785046728971963,-2.4134599501780567,202.0,166.0,121.6867469879518,6.0,1.0,22.0,0.0,22.0
2024,RP Burl,Zimbabwe,-4.950375670840787,2.528971962616822,-2.4214037082239646,47.0,59.0,79.66101694915254,36.0,6.0,42.0,2.0,7.0
2024,MB Kruger,Namibia,-2.4758497316636863,0.0,-2.4758497316636863,226.0,200.0,112.99999999999999,0.0,,,,
2024,D Ferreira,South Africa,-1.5628264758497317,-0.9355140186915889,-2.4983404945413206,19.0,18.0,105.55555555555556,18.0,3.0,37.0,0.0,12.333333333333334
2024,PHKD Mendis,Sri Lanka,-5.138676207513418,2.6149532710280368,-2.5237229364853815,240.0,218.0,110.09174311926606,60.0,10.0,78.0,2.0,7.8
2024,NR Kirton,Canada,-1.652057245080502,-0.8785046728971964,-2.5305619179776984,201.0,190.0,105.78947368421052,6.0,1.0,18.0,0.0,18.0
2024,GJ van Rensburg,Namibia,-2.4189624329159214,-0.15700934579439263,-2.575971778710314,40.0,50.0,80.0,12.0,2.0,26.0,1.0,13.0
2024,AT Nidamanuru,Netherlands,-2.5912701252236148,0.0,-2.5912701252236148,120.0,93.0,129.03225806451613,0.0,,,,
2024,CR Ervine,Zimbabwe,-2.653166368515207,0.0,-2.653166368515207,100.0,98.0,102.04081632653062,0.0,,,,
2024,A Johnson,Canada,-4.183649373881932,1.4429906542056075,-2.740658719676324,81.0,94.0,86.17021276595744,12.0,2.0,4.0,0.0,2.0
2024,AK Markram,South Africa,-5.503542039355994,2.50841121495327,-2.9951308244027244,180.0,157.0,114.64968152866241,114.0,19.0,168.0,3.0,8.842105263157896
2024,N Davin,Namibia,-3.0074418604651156,0.0,-3.0074418604651156,102.0,104.0,98.07692307692307,0.0,,,,
2024,Sahibzada Farhan,Pakistan,-3.0646869409660114,0.0,-3.0646869409660114,46.0,44.0,104.54545454545455,0.0,,,,
2024,L Sipamla,South Africa,-0.6695169946332737,-2.4280373831775703,-3.097554377810844,3.0,4.0,75.0,48.0,8.0,104.0,1.0,13.0
2024,OJ Hairs,Scotland,-3.1113416815742405,0.0,-3.1113416815742405,46.0,51.0,90.19607843137256,0.0,,,,
2024,JT Brassell,Namibia,-0.25427549194991056,-2.9024922118380063,-3.1567677037879167,3.0,6.0,50.0,97.0,16.166666666666668,196.0,3.0,12.123711340206185
2024,ADS Fletcher,West Indies,-3.295169946332737,0.0,-3.295169946332737,34.0,40.0,85.0,0.0,,,,
2024,Rafiullah,Oman,-2.841824686940966,-0.6205607476635521,-3.462385434604518,63.0,47.0,134.04255319148936,78.0,13.0,132.0,1.0,10.153846153846153
2024,Usman Khan,Pakistan,-3.5139534883720955,0.0,-3.5139534883720955,229.0,195.0,117.43589743589745,0.0,,,,
2024,M van Lingen,Namibia,-3.5446153846153847,0.0,-3.5446153846153847,80.0,86.0,93.02325581395348,0.0,,,,
2024,WA Young,New Zealand,-3.606511627906977,0.0,-3.606511627906977,84.0,91.0,92.3076923076923,0.0,,,,
2024,J Jarvis,Scotland,-0.9161717352415029,-2.7211838006230535,-3.6373555358645566,13.0,11.0,118.18181818181819,22.0,3.6666666666666665,67.0,1.0,18.272727272727273
2024,Shoaib Khan,Oman,-3.6617173524150273,0.0,-3.6617173524150273,95.0,110.0,86.36363636363636,0.0,,,,
2024,A Simelane,South Africa,-2.7018604651162788,-0.9775700934579448,-3.6794305585742233,21.0,26.0,80.76923076923077,90.0,15.0,172.0,4.0,11.466666666666667
2024,MP O'Dowd,Netherlands,-4.087942754919505,0.0,-4.087942754919505,390.0,369.0,105.6910569105691,0.0,,,,
2024,W Madhevere,Zimbabwe,-3.137924865831843,-0.9785046728971963,-4.116429538729039,97.0,100.0,97.0,6.0,1.0,19.0,0.0,19.0
2024,Jatinder Singh,Oman,-4.31134168157424,0.0,-4.31134168157424,40.0,51.0,78.43137254901961,0.0,,,,
2024,C Madande,Zimbabwe,-4.313953488372095,0.0,-4.313953488372095,203.0,195.0,104.10256410256412,0.0,,,,
2024,D Myers,Zimbabwe,-2.641645796064401,-1.8785046728971964,-4.520150468961598,156.0,152.0,102.63157894736842,6.0,1.0,28.0,0.0,28.0
2024,Aasif Sheikh,Nepal,-4.539606440071557,0.0,-4.539606440071557,240.0,231.0,103.89610389610388,0.0,,,,
2024,DS Bajwa,Canada,-4.397960644007156,-0.7,-5.0979606440071565,65.0,79.0,82.27848101265823,0.0,0.0,7.0,0.0,0.0
2024,Tanzid Hasan,Bangladesh,-5.156708407871198,0.0,-5.156708407871198,268.0,255.0,105.09803921568628,0.0,,,,
2024,NS Dhaliwal,Canada,-5.189409660107335,0.0,-5.189409660107335,46.0,67.0,68.65671641791045,0.0,,,,
2024,S Movva,Canada,-5.449266547406083,0.0,-5.449266547406083,127.0,151.0,84.10596026490066,0.0,,,,
2024,HT Tector,Ireland,-5.810232558139535,-0.05700934579439263,-5.867241903933928,134.0,143.0,93.7062937062937,12.0,2.0,19.0,0.0,9.5
2024,Ayan Khan,Oman,-6.451127012522363,0.47196261682242946,-5.979164395699934,147.0,177.0,83.05084745762711,48.0,8.0,81.0,2.0,10.125
2024,JN Frylinck,Namibia,-5.352987477638644,-0.809968847352026,-6.16295632499067,200.0,203.0,98.52216748768473,67.0,11.166666666666666,129.0,3.0,11.55223880597015
2024,KH Prajapati,Oman,-6.869338103756709,0.0,-6.869338103756709,86.0,109.0,78.89908256880734,0.0,,,,
2024,Nazmul Hossain Shanto,Bangladesh,-7.391842576028625,0.0,-7.391842576028625,314.0,316.0,99.36708860759494,0.0,,,,
2024,Khalid Kail,Oman,-7.822683363148481,0.0,-7.822683363148481,76.0,102.0,74.50980392156863,0.0,,,,
2024,Liton Das,Bangladesh,-9.702432915921289,0.0,-9.702432915921289,241.0,249.0,96.78714859437751,0.0,,,,
2025,CV Varun,India,-0.98675,35.127272727272725,34.140522727272725,2.0,6.0,33.33333333333333,390.0,65.0,479.0,35.0,7.369230769230769
2025,JA Duffy,New Zealand,-1.380125,34.43477855477856,33.05465355477856,7.0,9.0,77.77777777777779,424.0,70.66666666666667,540.0,35.0,7.641509433962264
2025,Mohammad Nawaz,Pakistan,-1.8113333333333315,32.9665268065268,31.15519347319347,238.0,176.0,135.22727272727272,328.0,54.666666666666664,348.0,26.0,6.365853658536586
2025,Abhishek Sharma,India,28.765041666666672,2.2798601398601392,31.044901806526813,829.0,437.0,189.7025171624714,42.0,7.0,62.0,3.0,8.857142857142858
2025,Mustafizur Rahman,Bangladesh,-0.935958333333333,31.20270396270397,30.26674562937064,25.0,29.0,86.20689655172413,332.0,55.333333333333336,336.0,20.0,6.072289156626506
2025,AJ Hosein,West Indies,-1.1182916666666665,28.479487179487172,27.361195512820505,49.0,37.0,132.43243243243242,440.0,73.33333333333333,553.0,23.0,7.540909090909091
2025,Abrar Ahmed,Pakistan,-1.3735,28.439557109557107,27.066057109557107,4.0,12.0,33.33333333333333,419.0,69.83333333333333,502.0,20.0,7.1885441527446305
2025,JO Holder,West Indies,0.1952916666666681,24.87265734265734,25.06794900932401,255.0,179.0,142.45810055865923,489.0,81.5,715.0,31.0,8.773006134969325
2025,Mahedi Hasan,Bangladesh,-2.780749999999999,26.19041958041958,23.409669580419582,61.0,54.0,112.96296296296295,303.0,50.5,340.0,20.0,6.732673267326732
2025,R Ngarava,Zimbabwe,-0.16024999999999992,21.48461538461538,21.32436538461538,28.0,18.0,155.55555555555557,330.0,55.0,442.0,22.0,8.036363636363637
2025,Salman Mirza,Pakistan,-0.6977916666666666,21.526946386946385,20.829154720279718,0.0,1.0,0.0,202.0,33.666666666666664,196.0,15.0,5.8217821782178225
2025,Sikandar Raza,Zimbabwe,-2.5043749999999987,22.583589743589744,20.079214743589745,373.0,315.0,118.41269841269842,352.0,58.666666666666664,430.0,16.0,7.329545454545455
2025,PVD Chameera,Sri Lanka,-3.080125,22.732400932400928,19.65227593240093,2.0,9.0,22.22222222222222,280.0,46.666666666666664,332.0,19.0,7.114285714285715
2025,Saim Ayub,Pakistan,-3.849791666666664,22.667552447552445,18.81776078088578,470.0,385.0,122.07792207792207,306.0,51.0,368.0,18.0,7.215686274509804
2025,Shaheen Shah Afridi,Pakistan,-1.727749999999999,20.1883682983683,18.4606182983683,89.0,78.0,114.1025641025641,347.0,57.833333333333336,470.0,20.0,8.126801152737752
2025,Faheem Ashraf,Pakistan,-2.5327916666666668,19.548438228438226,17.015646561771558,165.0,121.0,136.36363636363635,326.0,54.333333333333336,443.0,20.0,8.153374233128835
2025,MJ Santner,New Zealand,4.174458333333334,12.587692307692304,16.762150641025638,137.0,79.0,173.41772151898732,264.0,44.0,360.0,11.0,8.181818181818182
2025,AR Patel,India,-3.137833333333333,19.387692307692305,16.249858974358972,183.0,164.0,111.58536585365854,264.0,44.0,322.0,16.0,7.318181818181818
2025,L Ngidi,South Africa,-0.155833333333333,16.278135198135196,16.122301864801862,18.0,20.0,90.0,274.0,45.666666666666664,357.0,14.0,7.817518248175183
2025,IS Sodhi,New Zealand,-0.555833333333333,16.64878787878788,16.092954545454546,20.0,20.0,100.0,221.0,36.833333333333336,299.0,19.0,8.117647058823529
2025,JJ Bumrah,India,-0.6977916666666666,15.621142191142189,14.923350524475522,0.0,1.0,0.0,229.0,38.166666666666664,286.0,13.0,7.493449781659389
2025,Kuldeep Yadav,India,-1.380125,16.237529137529133,14.857404137529134,1.0,9.0,11.11111111111111,170.0,28.333333333333332,210.0,17.0,7.411764705882353
2025,C Bosch,South Africa,-3.3791666666666655,18.187692307692306,14.80852564102564,106.0,100.0,106.0,264.0,44.0,358.0,20.0,8.136363636363637
2025,TH David,Australia,14.554916666666667,0.0,14.554916666666667,395.0,206.0,191.74757281553397,0.0,,,,
2025,NT Ellis,Australia,-1.4624583333333334,15.879160839160841,14.416702505827507,14.0,17.0,82.35294117647058,252.0,42.0,350.0,18.0,8.333333333333334
2025,TL Seifert,New Zealand,14.290583333333336,0.0,14.290583333333336,559.0,358.0,156.14525139664806,0.0,,,,
2025,PWH de Silva,Sri Lanka,-4.082958333333333,18.12967365967366,14.046715326340326,41.0,53.0,77.35849056603774,241.0,40.166666666666664,298.0,16.0,7.419087136929461
2025,HH Pandya,India,4.948291666666668,8.507832167832168,13.456123834498836,302.0,203.0,148.76847290640393,222.0,37.0,340.0,12.0,9.18918918918919
2025,S Lamichhane,Nepal,-0.5889583333333333,13.544358974358977,12.955400641025644,5.0,5.0,100.0,121.0,20.166666666666668,117.0,10.0,5.801652892561983
2025,AU Rashid,England,-1.200625,14.150489510489512,12.949864510489512,44.0,45.0,97.77777777777777,282.0,47.0,421.0,19.0,8.957446808510639
2025,A Dutt,Netherlands,-0.8299583333333331,13.728997668997668,12.899039335664334,79.0,77.0,102.59740259740259,158.0,26.333333333333332,156.0,7.0,5.924050632911393
2025,Rishad Hossain,Bangladesh,-4.711666666666666,17.465501165501166,12.7538344988345,40.0,40.0,100.0,350.0,58.333333333333336,508.0,21.0,8.708571428571428
2025,Tanzim Hasan Sakib,Bangladesh,-1.2902083333333323,14.021818181818185,12.731609848484853,122.0,95.0,128.42105263157896,312.0,52.0,434.0,13.0,8.346153846153847
2025,JR Hazlewood,Australia,-0.09779166666666665,12.465174825174824,12.367383158508158,0.0,1.0,0.0,162.0,27.0,205.0,12.0,7.592592592592593
2025,PD Salt,England,12.267541666666668,0.0,12.267541666666668,434.0,257.0,168.8715953307393,0.0,,,,
2025,JJ Smit,Namibia,-2.3564583333333333,14.565174825174825,12.208716491841493,76.0,65.0,116.92307692307693,162.0,27.0,196.0,14.0,7.2592592592592595
2025,Sufiyan Muqeem,Pakistan,-0.9801249999999999,12.926270396270393,11.946145396270394,11.0,9.0,122.22222222222223,119.0,19.833333333333332,102.0,7.0,5.142857142857143
2025,Taskin Ahmed,Bangladesh,-1.453625,13.325920745920746,11.872295745920745,30.0,21.0,142.85714285714286,224.0,37.333333333333336,337.0,19.0,9.026785714285714
2025,MJ Humphreys,Ireland,-1.0845416666666665,12.210909090909093,11.126367424242426,8.0,7.0,114.28571428571428,156.0,26.0,180.0,9.0,6.923076923076923
2025,R Trumpelmann,Namibia,1.9347083333333337,8.737529137529133,10.672237470862466,97.0,61.0,159.01639344262296,170.0,28.333333333333332,267.0,14.0,9.423529411764706
2025,RL Chase,West Indies,-0.600916666666663,10.917389277389281,10.316472610722618,281.0,226.0,124.33628318584071,212.0,35.333333333333336,294.0,11.0,8.320754716981131
2025,Arshdeep Singh,India,-3.1712916666666664,13.302027972027975,10.130736305361308,11.0,13.0,84.61538461538461,249.0,41.5,365.0,17.0,8.795180722891565
2025,D Brevis,South Africa,10.116125000000006,0.0,10.116125000000006,464.0,279.0,166.30824372759855,0.0,,,,
2025,LN Rajbanshi,Nepal,-0.5977916666666666,10.393846153846152,9.796054487179486,1.0,1.0,100.0,132.0,22.0,148.0,7.0,6.7272727272727275
2025,K Bhurtel,Nepal,0.4836250000000035,9.281561771561773,9.765186771561776,267.0,219.0,121.91780821917808,103.0,17.166666666666668,119.0,8.0,6.932038834951456
2025,A Zampa,Australia,-2.28675,11.933426573426573,9.646676573426573,1.0,6.0,16.666666666666664,258.0,43.0,393.0,17.0,9.13953488372093
2025,JC Buttler,England,9.577958333333333,0.0,9.577958333333333,480.0,307.0,156.35179153094464,0.0,,,,
2025,MJ Henry,New Zealand,-1.480125,10.763123543123545,9.282998543123545,6.0,9.0,66.66666666666666,206.0,34.333333333333336,304.0,14.0,8.854368932038835
2025,Nasum Ahmed,Bangladesh,-3.00725,12.099300699300699,9.0920506993007,41.0,42.0,97.61904761904762,210.0,35.0,261.0,8.0,7.457142857142857
2025,MR Marsh,Australia,9.058083333333338,0.0,9.058083333333338,454.0,298.0,152.3489932885906,0.0,,,,
2025,LA Dawson,,0.0,8.769953379953382,8.769953379953382,0.0,0.0,,157.0,26.166666666666668,234.0,12.0,8.942675159235668
2025,R Shepherd,West Indies,2.115166666666667,6.58564102564103,8.700807692307697,271.0,188.0,144.14893617021275,308.0,51.333333333333336,538.0,19.0,10.48051948051948
2025,JDS Neesham,New Zealand,-4.654249999999999,13.20988344988345,8.55563344988345,66.0,66.0,100.0,178.0,29.666666666666668,253.0,17.0,8.52808988764045
2025,P Nissanka,Sri Lanka,8.548000000000002,0.0,8.548000000000002,551.0,384.0,143.48958333333331,0.0,,,,
2025,Haris Rauf,Pakistan,-2.8271249999999997,11.261072261072258,8.433947261072259,22.0,33.0,66.66666666666666,250.0,41.666666666666664,387.0,17.0,9.288
2025,B Evans,Zimbabwe,-3.4536249999999997,11.326946386946384,7.873321386946384,10.0,21.0,47.61904761904761,202.0,33.666666666666664,304.0,16.0,9.02970297029703
2025,L Wood,,0.0,7.856643356643358,7.856643356643358,0.0,0.0,,150.0,25.0,214.0,9.0,8.56
2025,M Theekshana,Sri Lanka,-4.785166666666666,12.573356643356641,7.788189976689975,27.0,52.0,51.92307692307693,279.0,46.5,384.0,11.0,8.258064516129032
2025,CA Young,Ireland,0.11766666666666677,7.617738927738927,7.735405594405593,9.0,8.0,112.5,107.0,17.833333333333332,154.0,10.0,8.63551401869159
2025,S Dube,India,0.9870833333333338,6.7252447552447565,7.71232808857809,191.0,130.0,146.92307692307693,141.0,23.5,211.0,9.0,8.97872340425532
2025,MA Leask,Scotland,0.12745833333333395,7.551188811188811,7.678647144522145,126.0,103.0,122.33009708737863,72.0,12.0,69.0,5.0,5.75
2025,ZGF Foulkes,New Zealand,-0.24920833333333298,7.55459207459208,7.305383741258747,26.0,23.0,113.04347826086956,194.0,32.333333333333336,293.0,10.0,9.061855670103093
2025,HT Tector,Ireland,3.9842500000000003,3.2798601398601392,7.26411013986014,240.0,174.0,137.93103448275863,42.0,7.0,52.0,3.0,7.428571428571429
2025,NK Yadav,Nepal,1.2220833333333334,5.975081585081585,7.197164918414918,28.0,10.0,280.0,47.0,7.833333333333333,45.0,5.0,5.74468085106383
2025,RP Burl,Zimbabwe,6.819916666666671,0.18839160839160912,7.008308275058281,459.0,326.0,140.79754601226995,54.0,9.0,96.0,2.0,10.666666666666666
2025,Usman Tariq,,0.0,6.834125874125874,6.834125874125874,0.0,0.0,,48.0,8.0,44.0,6.0,5.5
2025,TB Robinson,New Zealand,6.831583333333333,0.0,6.831583333333333,402.0,286.0,140.55944055944056,0.0,,,,
2025,Shoriful Islam,Bangladesh,-2.9447916666666663,9.739230769230767,6.794439102564101,25.0,25.0,100.0,231.0,38.5,342.0,12.0,8.883116883116884
2025,Mohammad Saifuddin,Bangladesh,0.514833333333334,6.180536130536129,6.695369463869462,62.0,52.0,119.23076923076923,125.0,20.833333333333332,179.0,7.0,8.592
2025,Tilak Varma,India,5.493750000000006,1.1856643356643357,6.679414335664341,567.0,450.0,126.0,15.0,2.5,18.0,1.0,7.2
2025,RE van der Merwe,Netherlands,0.2082083333333337,6.468251748251748,6.676460081585081,68.0,49.0,138.77551020408163,96.0,16.0,124.0,6.0,7.75
2025,SM Sharif,Scotland,-2.053625,8.596923076923076,6.543298076923076,12.0,21.0,57.14285714285714,66.0,11.0,61.0,7.0,5.545454545454546
2025,N Burger,South Africa,-1.4602499999999998,7.893846153846153,6.433596153846153,9.0,18.0,50.0,132.0,22.0,161.0,5.0,7.318181818181818
2025,Sahibzada Farhan,Pakistan,6.38587500000001,0.0,6.38587500000001,703.0,537.0,130.9124767225326,0.0,,,,
2025,MW Forde,West Indies,0.08612500000000053,6.293846153846152,6.379971153846153,63.0,39.0,161.53846153846155,132.0,22.0,171.0,4.0,7.7727272727272725
2025,BM Scholtz,,0.0,6.331048951048951,6.331048951048951,0.0,0.0,,114.0,19.0,142.0,4.0,7.473684210526316
2025,C Green,Australia,6.064375000000001,0.0,6.064375000000001,258.0,165.0,156.36363636363637,0.0,,,,
2025,AF Milne,,0.0,6.051188811188811,6.051188811188811,0.0,0.0,,72.0,12.0,78.0,4.0,6.5
2025,BA Carse,England,-1.2227083333333333,7.272680652680651,6.049972319347318,46.0,35.0,131.42857142857142,196.0,32.666666666666664,323.0,14.0,9.887755102040817
2025,KA Jamieson,New Zealand,-1.7690833333333331,7.794522144522148,6.025438811188815,14.0,14.0,100.0,215.0,35.833333333333336,330.0,11.0,9.209302325581394
2025,GF Linde,South Africa,-1.3769583333333315,7.273706293706295,5.896747960372963,127.0,101.0,125.74257425742574,174.0,29.0,252.0,8.0,8.689655172413794
2025,JJ Davidson,Scotland,-0.18674999999999997,6.051188811188811,5.864438811188811,4.0,6.0,66.66666666666666,72.0,12.0,78.0,4.0,6.5
2025,Ravi Bishnoi,India,-0.18012499999999995,6.022517482517483,5.842392482517483,13.0,9.0,144.44444444444443,102.0,17.0,132.0,5.0,7.764705882352941
2025,MG Bracewell,New Zealand,-0.8062916666666666,6.5907692307692285,5.784477564102562,176.0,133.0,132.33082706766916,198.0,33.0,291.0,7.0,8.818181818181818
2025,XC Bartlett,Australia,-2.26025,8.006130536130536,5.745880536130536,13.0,18.0,72.22222222222221,161.0,26.833333333333332,224.0,8.0,8.347826086956522
2025,R Ravindra,New Zealand,4.2659583333333355,1.4713286713286713,5.737287004662007,309.0,211.0,146.44549763033174,30.0,5.0,39.0,1.0,7.8
2025,HC Brook,England,5.724000000000001,0.0,5.724000000000001,305.0,192.0,158.85416666666669,0.0,,,,
2025,B Muzarabani,Zimbabwe,-0.4889583333333333,6.195547785547785,5.706589452214452,6.0,5.0,120.0,193.0,32.166666666666664,293.0,8.0,9.10880829015544
2025,KT Maphaka,South Africa,-1.3889583333333333,7.0518648018648005,5.662906468531467,3.0,5.0,60.0,155.0,25.833333333333332,248.0,12.0,9.6
2025,BJ Dwarshuis,Australia,-4.2608749999999995,9.8620979020979,5.601222902097901,49.0,63.0,77.77777777777779,228.0,38.0,354.0,15.0,9.31578947368421
2025,DS Airee,Nepal,-3.570333333333332,9.13002331002331,5.559689976689977,96.0,104.0,92.3076923076923,136.0,22.666666666666668,155.0,5.0,6.838235294117647
2025,W O'Rourke,,0.0,5.513986013986013,5.513986013986013,0.0,0.0,,90.0,15.0,106.0,3.0,7.066666666666666
2025,GJ Maxwell,Australia,1.9340833333333336,3.568251748251748,5.502335081585082,171.0,106.0,161.32075471698113,96.0,16.0,153.0,6.0,9.5625
2025,Karan KC,Nepal,-1.6779166666666665,7.081561771561772,5.403645104895105,11.0,10.0,110.00000000000001,103.0,17.166666666666668,129.0,6.0,7.514563106796116
2025,SD Hope,West Indies,5.318666666666672,0.0,5.318666666666672,556.0,416.0,133.65384615384613,0.0,,,,
2025,M Levitt,Netherlands,5.410749999999998,-0.12867132867132866,5.282078671328669,266.0,186.0,143.01075268817206,30.0,5.0,49.0,0.0,9.8
2025,MD Shanaka,Sri Lanka,-1.6157499999999998,6.814662004662006,5.198912004662006,214.0,174.0,122.98850574712642,173.0,28.833333333333332,243.0,6.0,8.427745664739884
2025,FH Allen,New Zealand,5.154583333333333,0.0,5.154583333333333,144.0,70.0,205.7142857142857,0.0,,,,
2025,SC Williams,Zimbabwe,2.1545833333333335,2.988391608391609,5.142974941724942,114.0,70.0,162.85714285714286,54.0,9.0,62.0,1.0,6.888888888888889
2025,S Muthusamy,South Africa,-2.249208333333333,7.376783216783219,5.127574883449886,24.0,23.0,104.34782608695652,108.0,18.0,128.0,5.0,7.111111111111111
2025,CN Greaves,Scotland,-0.3779166666666665,5.442657342657343,5.064740675990676,12.0,10.0,120.0,60.0,10.0,77.0,6.0,7.7
2025,Washington Sundar,India,1.241333333333334,3.697948717948718,4.939282051282052,93.0,64.0,145.3125,44.0,7.333333333333333,57.0,4.0,7.772727272727273
2025,JT Brassell,,0.0,4.742657342657343,4.742657342657343,0.0,0.0,,60.0,10.0,66.0,3.0,6.6
2025,TT Maposa,Zimbabwe,-3.185166666666666,7.925920745920746,4.74075407925408,43.0,52.0,82.6923076923077,224.0,37.333333333333336,337.0,10.0,9.026785714285714
2025,N Thushara,Sri Lanka,-0.780125,5.507832167832168,4.727707167832168,1.0,9.0,11.11111111111111,222.0,37.0,340.0,7.0,9.18918918918919
2025,ZB Lion-Cachet,Netherlands,-1.8624583333333333,6.523543123543123,4.66108479020979,22.0,17.0,129.41176470588235,80.0,13.333333333333334,98.0,6.0,7.35
2025,JN Loftie-Eaton,Namibia,3.3959166666666674,1.1761072261072265,4.572023892773894,207.0,134.0,154.4776119402985,25.0,4.166666666666667,34.0,1.0,8.16
2025,B Fernando,Sri Lanka,-1.0757083333333333,5.585314685314685,4.509606351981352,6.0,11.0,54.54545454545454,120.0,20.0,171.0,6.0,8.55
2025,Ahmed Daniyal,Pakistan,0.024291666666666777,4.479860139860139,4.504151806526806,17.0,11.0,154.54545454545453,42.0,7.0,40.0,3.0,5.714285714285714
2025,J Little,Ireland,0.0022083333333333456,4.458694638694641,4.460902972027974,1.0,1.0,100.0,106.0,17.666666666666668,148.0,4.0,8.377358490566037
2025,J Overton,England,-3.3227083333333334,7.761421911421914,4.438713578088581,31.0,35.0,88.57142857142857,145.0,24.166666666666668,219.0,11.0,9.062068965517241
2025,K Mishara,Sri Lanka,4.425583333333336,-0.045734265734265735,4.37984906759907,313.0,238.0,131.51260504201682,6.0,1.0,10.0,0.0,10.0
2025,SO Hetmyer,West Indies,4.292125,0.0,4.292125,170.0,87.0,195.4022988505747,0.0,,,,
2025,S Joseph,West Indies,0.8331250000000002,3.4511888111888114,4.284313811188811,23.0,15.0,153.33333333333334,72.0,12.0,110.0,5.0,9.166666666666666
2025,J Ramanandi,Oman,0.013250000000000029,4.034125874125874,4.0473758741258745,12.0,6.0,200.0,48.0,8.0,60.0,4.0,7.5
2025,GJ Delany,Ireland,0.6170416666666668,3.413986013986013,4.03102768065268,70.0,53.0,132.0754716981132,90.0,15.0,139.0,5.0,9.266666666666667
2025,MADI Hemantha,Sri Lanka,-0.3580416666666665,4.315011655011655,3.9569699883449885,21.0,19.0,110.5263157894737,68.0,11.333333333333334,89.0,4.0,7.852941176470588
2025,D Ferreira,South Africa,0.4451250000000016,3.4958974358974357,3.9410224358974375,161.0,111.0,145.04504504504504,88.0,14.666666666666666,117.0,2.0,7.9772727272727275
2025,DT Doram,Netherlands,-0.28895833333333326,4.202377622377623,3.913419289044289,2.0,5.0,40.0,144.0,24.0,217.0,5.0,9.041666666666666
2025,SM Curran,England,3.030291666666667,0.8426573426573427,3.8729490093240093,94.0,59.0,159.32203389830508,60.0,10.0,105.0,3.0,10.5
2025,Abbas Afridi,Pakistan,-1.8028333333333328,5.50920745920746,3.7063741258741265,43.0,44.0,97.72727272727273,95.0,15.833333333333334,144.0,8.0,9.094736842105263
2025,SK Springer,West Indies,1.1684583333333336,2.5255944055944055,3.694052738927739,48.0,31.0,154.83870967741936,36.0,6.0,44.0,2.0,7.333333333333333
2025,WP Masakadza,Zimbabwe,-2.849208333333333,6.536503496503497,3.687295163170164,18.0,23.0,78.26086956521739,192.0,32.0,258.0,3.0,8.0625
2025,MR Adair,Ireland,0.8552083333333336,2.805454545454546,3.6606628787878797,39.0,25.0,156.0,78.0,13.0,126.0,5.0,9.692307692307692
2025,J Blades,West Indies,-0.7712916666666665,4.426270396270394,3.6549787296037275,5.0,13.0,38.46153846153847,119.0,19.833333333333332,181.0,6.0,9.126050420168069
2025,BM Duckett,England,3.589291666666668,0.0,3.589291666666668,212.0,131.0,161.8320610687023,0.0,,,,
2025,E Lewis,West Indies,3.578875000000001,0.0,3.578875000000001,139.0,81.0,171.60493827160494,0.0,,,,
2025,Saif Hassan,Bangladesh,-0.200916666666663,3.734125874125874,3.533209207459211,279.0,226.0,123.45132743362832,48.0,8.0,51.0,2.0,6.375
2025,BJ McMullen,Scotland,0.7120000000000004,2.7549417249417245,3.4669417249417247,131.0,96.0,136.45833333333331,89.0,14.833333333333334,144.0,5.0,9.707865168539325
2025,JN Frylinck,Namibia,3.4501666666666666,0.0,3.4501666666666666,131.0,68.0,192.64705882352942,0.0,,,,
2025,Nadeem Khan,Oman,-0.7933749999999999,4.217062937062937,3.4236879370629367,1.0,3.0,33.33333333333333,24.0,4.0,20.0,4.0,5.0
2025,Shah Faisal,Oman,-0.9823333333333333,4.396923076923076,3.414589743589743,4.0,8.0,50.0,66.0,11.0,91.0,5.0,8.272727272727273
