year,player_id,player_name,team,final_price_lakh,log_price,ipl_war_lag1,ipl_war_lag2,ipl_war_lag3,ipl_career_war,ipl_seasons_played,ipl_matches_lag1,t20i_war_12m,t20i_war_24m,t20i_career_war,ipl_war_trend,ipl_war_avg_3y,is_indian,is_mega_auction,is_retained,role_batsman,role_bowler,role_allrounder,role_wk,nationality,role,status,next_season_war
2022,P0118,Anmolpreet Singh,MI,20.0,2.995732273553991,0.2117656058751529,,,0.2117656058751529,1.0,0.4666666666666667,,,,,0.2117656058751529,1,1,0,1,0,0,0,Indian,Batsman,SOLD,0.0034427966101693
2022,P0119,Anrich Nortje,DC,650.0,6.476972362889683,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0121,Ansh Patel,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0123,Anuj Rawat,RCB,340.0,5.8289456176102075,-0.1277310281517747,,,-0.1277310281517747,1.0,0.03333333333333333,,,,,-0.1277310281517747,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,0.782574152542372
2022,P0124,Anukul Roy,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0118,Anunay Singh,RR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0127,Arjun Tendulkar,MI,30.0,3.4011973816621555,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0131,Arshdeep Singh,PBKS,400.0,5.991464547107982,2.729156010112075,2.2441976194107167,-1.976144910018801,2.9972087195039903,3.0,8.866666666666667,,,,0.48495839070135816,0.9990695731679967,0,1,1,0,0,0,0,,,RETAINED,8.530682832077014
2022,P0134,Aryan Juyal,MI,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0137,Ashok Sharma,KKR,55.0,4.007333185232471,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0142,Ashwin Hebbar,DC,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0146,Atharva Taide,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0150,Avesh Khan,LSG,1000.0,6.907755278982137,9.50807955135956,-0.5006553079947578,0.0327297633973378,8.06108447273861,5.0,12.866666666666667,,,,10.008734859354316,3.0133846689207133,1,1,0,0,1,0,0,Indian,Bowler,SOLD,4.93899918477052
2022,P0036,Axar Patel,DC,900.0,6.802394763324311,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0002,Ayush Badoni,LSG,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0162,B Sai Sudharsan,GT,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,3.40625
2022,P0172,Baba Indrajith,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0173,Baltej Dhanda,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0177,Basil Thampi,MI,30.0,3.4011973816621555,-1.190629095674968,-0.1825720378611976,-2.566334392280905,-5.621919620217293,4.0,0.8,,,,-1.0080570578137704,-1.3131785086056904,1,1,0,0,1,0,0,Indian,Bowler,SOLD,-0.4769108280254812
2022,P0186,Benny Howell,PBKS,40.0,3.6888794541139363,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0191,Bhanuka Rajapaksa,PBKS,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0193,Bhuvneshwar Kumar,SRH,420.0,6.040254711277414,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0208,C Hari Nishaanth,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0228,Chama Milind,RCB,25.0,3.2188758248682006,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0229,Chamika Karunaratne,KKR,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0232,Chetan Sakariya,DC,420.0,6.040254711277414,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0238,Chris Jordan,CSK,360.0,5.886104031450156,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0257,DG Nalkande,GT,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,-1.1395887973023608
2022,P0277,Daniel Sams,MI,260.0,5.560681631015528,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0284,Darshan Nalkande,GT,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0285,Daryl Mitchell,RR,75.0,4.31748811353631,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0252,David Miller,GT,300.0,5.703782474656201,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0253,David Warner,DC,625.0,6.437751649736401,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0288,David Willey,RCB,200.0,5.298317366548036,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0292,Deepak Chahar,CSK,1400.0,7.24422751560335,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0293,Deepak Hooda,LSG,575.0,6.354370040797351,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0297,Devdutt Padikkal,RR,775.0,6.652863029353347,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0299,Devon Conway,CSK,100.0,4.605170185988092,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0300,Dewald Brevis,MI,300.0,5.703782474656201,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0302,Dhruv Jurel,RR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0309,Dinesh Karthik,RCB,550.0,6.309918278226516,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0315,Dominic Drakes,GT,110.0,4.700480365792417,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0321,Dushmanta Chameera,LSG,200.0,5.298317366548036,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0322,Dwaine Pretorius,CSK,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0323,Dwayne Bravo,CSK,440.0,6.0867747269123065,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0325,E Lewis,LSG,,,6.612821297429621,-1.325092516447369,7.737475680933848,13.0252044619161,3.0,3.2,24.59137223198126,29.331756847365874,56.995471424105666,7.93791381387699,4.3417348206387,0,1,1,0,0,0,0,,,RETAINED,1.640889830508474
2022,P0331,Evin Lewis,LSG,200.0,5.298317366548036,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0333,Fabian Allen,MI,75.0,4.31748811353631,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0332,Faf Du Plessis,RCB,700.0,6.551080335043404,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0336,Fazalhaq Farooqi,SRH,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,-0.1375404042649155
2022,P0338,Finn Allen,RCB,80.0,4.382026634673881,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0354,Glenn Maxwell,RCB,1100.0,7.003065458786462,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0356,Glenn Phillips,SRH,150.0,5.0106352940962555,,,,,,,,,,,,0,1,0,0,0,0,1,Overseas,Wicket-Keeper,SOLD,
2022,P0361,Gurkeerat Singh,GT,50.0,3.912023005428146,-2.099283075726646,2.160721628289473,3.630909556993278,10.317270171913773,6.0,2.7666666666666666,,,,-4.260004704016119,1.2307827031853684,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0362,Gurkeerat Singh Mann,GT,50.0,3.912023005428146,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0370,HR Shokeen,MI,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,0.8991861993636867
2022,P0375,Hardik Pandya,GT,1500.0,7.313220387090301,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0380,Harpreet Brar,PBKS,380.0,5.940171252720432,7.314267443707528,-0.3756553079947577,0.4030030197686498,7.34161515548142,3.0,6.733333333333333,,,,7.6899227517022855,2.4472050518271398,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,0.026806225431982
2022,P0386,Harshal Patel,RCB,1075.0,6.980075940561763,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0387,Harshit Rana,KKR,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,-0.6419628455398143
2022,P0370,Hrithik Shokeen,MI,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0403,Ishan Kishan,MI,1525.0,7.329749689041512,6.877952876376991,16.768479634490134,-1.748766447368423,37.20600277600834,6.0,6.066666666666666,4.575176328116683,,4.575176328116683,-9.890526758113143,7.299222021166234,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,7.9690148305084705
2022,P0404,Ishan Porel,PBKS,25.0,3.2188758248682006,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0412,J Suchith,SRH,,,0.1374870705259702,-0.1527928966850802,-1.291750914532757,2.1297216335138884,4.0,1.6,,,,0.2902799672110504,-0.4356855802306223,1,1,1,0,1,0,0,Indian,Bowler,RETAINED,3.3565819261959335
2022,P0419,JD Unadkat,MI,,,3.65948838686956,-1.862638188320246,-4.864554013126971,11.325218117544244,12.0,5.533333333333333,-0.7767857142857153,3.818697478991595,2.8323338426279587,5.522126575189806,-1.0225679381925523,0,1,1,0,0,0,0,,,RETAINED,2.1258768479593027
2022,P0425,JM Sharma,PBKS,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,10.66445974576271
2022,P0436,Jagadeesha Suchith,SRH,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0441,James Neesham,RR,150.0,5.0106352940962555,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0447,Jason Behrendorff,RCB,75.0,4.31748811353631,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0426,Jason Holder,LSG,875.0,6.774223886357614,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0448,Jason Roy,GT,200.0,5.298317366548036,,,,,,,,,,,,0,1,0,1,0,0,0,Overseas,Batsman,SOLD,
2022,P0449,Jasprit Bumrah,MI,1200.0,7.090076835776092,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0453,Jayant Yadav,GT,170.0,5.135798437050262,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0455,Jaydev Unadkat,MI,130.0,4.867534450455582,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0463,Jitesh Sharma,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0467,Jofra Archer,MI,800.0,6.684611727667927,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0424,Jonny Bairstow,PBKS,675.0,6.51471269087253,,,,,,,,,,,,0,1,0,0,0,0,1,Overseas,Wicket-Keeper,SOLD,
2022,P0417,Jos Buttler,RR,1000.0,6.907755278982137,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0429,Josh Hazlewood,RCB,775.0,6.652863029353347,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0479,K Bhagath Varma,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0480,K C Cariappa,RR,30.0,3.4011973816621555,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0482,K Gowtham,LSG,90.0,4.499809670330265,0.2987943020883845,1.9899514525416315,14.635705672075366,16.92445142670538,3.0,2.5,,,,-1.691157150453247,5.641483808901794,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,0.7300631941754336
2022,P0484,K Kartikeya,MI,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,1.489833643972538
2022,P0487,K M Asif,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0489,K S Bharat,DC,200.0,5.298317366548036,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0491,KA Pollard,MI,,,10.742444107730837,16.83279905060287,9.41807154605263,128.26546508895026,12.0,8.833333333333334,9.805989251810235,20.564925530053443,48.74367165519639,-6.0903549428720325,12.331104901462112,0,1,1,0,0,0,0,,,RETAINED,-0.0225233931962094
2022,P0498,KL Nagarkoti,KKR,,,-1.265069702178801,-0.2102428678321475,,-1.4753125700109486,2.0,0.4666666666666667,,,,-1.0548268343466536,-0.7376562850054743,0,1,1,0,0,0,0,,,RETAINED,-1.168625889846385
2022,P0499,KL Rahul,LSG,1700.0,7.438383530044307,18.855071909424723,14.29103237095363,12.345446134868418,82.1233513939845,8.0,15.5,7.734085888427554,20.55459870894037,63.165666321780954,4.564039538471093,15.16385013841559,0,1,1,0,0,0,0,,,RETAINED,18.125
2022,P0503,KR Sen,RR,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,-0.7087643320039894
2022,P0504,KS Sharma,LSG,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,0.0010593220338982
2022,P0506,Kagiso Rabada,PBKS,925.0,6.829793737512425,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0508,Kamlesh Nagarkoti,DC,110.0,4.700480365792417,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0505,Kane Williamson,SRH,1400.0,7.24422751560335,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0512,Karan Sharma,LSG,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0515,Kartik Tyagi,SRH,400.0,5.991464547107982,0.5083666318596982,-1.0096388371942877,,-0.5012722053345895,2.0,3.2333333333333334,,,,1.518005469053986,-0.25063610266729475,1,1,0,0,1,0,0,Indian,Bowler,SOLD,0.4549891329197097
2022,P0516,Karun Nair,RR,140.0,4.941642422609304,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0526,Khaleel Ahmed,DC,,,,,,,,,,,,,,0,1,1,0,1,0,0,,Bowler,RETAINED,
2022,P0527,Kieron Pollard,MI,600.0,6.396929655216146,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0532,Krishnappa Gowtham,LSG,90.0,4.499809670330265,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0534,Krunal Pandya,LSG,825.0,6.715383386334681,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0535,Kuldeep Sen,RR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0536,Kuldeep Yadav,DC,200.0,5.298317366548036,1.2214082375788635,3.953075322143992,6.8787317584629015,16.429430041551292,5.0,3.2,0.4730204814268344,0.27524820419911233,20.162255309124408,-2.7316670845651285,4.017738439395252,1,1,0,0,1,0,0,Indian,Bowler,SOLD,4.583568363381183
2022,P0547,Kyle Mayers,LSG,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0561,Lalit Yadav,DC,65.0,4.174387269895637,1.102919367490129,,,1.102919367490129,1.0,5.3,,,,,1.102919367490129,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,2.9499582462802643
2022,P0558,Liam Livingstone,PBKS,1150.0,7.047517221357296,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0567,Lockie Ferguson,GT,1000.0,6.907755278982137,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0570,Lungisani Ngidi,DC,50.0,3.912023005428146,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0571,Luvnith Sisodia,RCB,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0572,M Ashwin,MI,,,-1.1744732470711674,6.2561123348368355,8.619083135969325,17.418164138495385,5.0,3.1666666666666665,,,,-7.430585581908003,4.566907407911664,0,1,1,0,0,0,0,,,RETAINED,4.451089605387651
2022,P0573,M Jansen,SRH,,,0.6653837344753952,,,0.6653837344753952,1.0,1.4666666666666666,,,,,0.6653837344753952,0,1,1,0,0,0,0,,,RETAINED,3.481176593626756
2022,P0577,M Markande,MI,,,-0.0769114688128778,-0.1159289510572609,5.177014318266618,4.984173898396479,3.0,0.6,0.7272222222222222,,0.7272222222222222,0.0390174822443831,1.6613912994654931,0,1,1,0,0,0,0,,,RETAINED,0.3109778943424492
2022,P0580,M Pathirana,Unknown,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,2.0696890221056563
2022,P0581,M Prasidh Krishna,RR,,,-0.1532088953550035,-0.1967382549403563,1.0690017743984788,2.533819581397827,4.0,8.466666666666667,,,,0.043529359585352784,0.23968487470103964,0,1,1,0,0,0,0,,,RETAINED,10.380379165052595
2022,P0585,M Theekshana,CSK,,,,,,,,,11.727266235681949,,11.727266235681949,,,0,1,1,0,0,0,0,,,RETAINED,6.68464699452597
2022,P0597,MK Lomror,RCB,,,3.7475977960787974,0.2351049868766406,0.5853721217105263,4.3554097453405305,4.0,3.966666666666667,,,,3.512492809202157,1.5226916348886548,0,1,1,0,0,0,0,,,RETAINED,3.283312086034888
2022,P0608,MS Dhoni,CSK,1200.0,7.090076835776092,0.0718558751529983,1.8614513463594804,8.187654194078938,137.68064993750926,14.0,3.7,1.6081666666666656,6.914416666666666,42.228351350552586,-1.789595471206482,3.3736538051971388,0,1,1,0,0,0,0,,,RETAINED,4.302436440677965
2022,P0612,Maheesh Theekshana,CSK,70.0,4.248495242049359,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0615,Mahipal Lomror,RCB,95.0,4.553876891600541,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0617,Manan Vohra,LSG,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0619,Mandeep Singh,DC,110.0,4.700480365792417,0.0867656058751529,1.573549139690872,2.8486395302758805,30.18227810624823,11.0,0.4666666666666667,1.964048892284188,,1.964048892284188,-1.4867835338157191,1.5029847586139684,1,1,0,1,0,0,0,Indian,Batsman,SOLD,-0.7436440677966107
2022,P0623,Manish Pandey,LSG,460.0,6.131226489483141,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0573,Marco Jansen,SRH,420.0,6.040254711277414,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0634,Marcus Stoinis,LSG,950.0,6.856461984594587,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0636,Mark Wood,LSG,750.0,6.620073206530356,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0646,Matthew Wade,GT,240.0,5.480638923341991,,,,,,,,,,,,0,1,0,0,0,0,1,Overseas,Wicket-Keeper,SOLD,
2022,P0647,Mayank Agarwal,PBKS,1200.0,7.090076835776092,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0649,Mayank Markande,MI,65.0,4.174387269895637,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0661,Mitchell Marsh,DC,650.0,6.476972362889683,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0663,Mitchell Santner,CSK,190.0,5.247024072160486,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0666,Moeen Ali,CSK,800.0,6.684611727667927,,,,,,,,,,,,0,1,1,0,0,0,0,,,RETAINED,
2022,P0667,Mohammed Arshad Khan,MI,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0673,Mohammed Nabi,KKR,100.0,4.605170185988092,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0674,Mohammed Shami,GT,625.0,6.437751649736401,6.392883386610968,4.574374552569303,4.635443488070236,16.21650430786613,8.0,11.333333333333334,-0.6708333333333343,-1.586922442244223,-5.452363759248648,1.8185088340416655,5.20090047575017,1,1,0,0,1,0,0,Indian,Bowler,SOLD,10.048801049082044
2022,P0675,Mohammed Siraj,RCB,700.0,6.551080335043404,10.015738740890864,2.449407588704823,-0.6151384513453011,17.24213269098801,5.0,11.566666666666666,-0.7461267605633806,-2.1318410462776667,-5.296967096697835,7.5663311521860415,3.950002626083462,0,1,1,0,0,0,0,,,RETAINED,-4.581907839379959
2022,P0682,Mohsin Khan,LSG,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,14.17911383286446
2022,P0691,Mukesh Choudhary,CSK,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,1.861578679566388
2022,P0697,Murugan Ashwin,MI,160.0,5.075173815233827,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0700,Mustafizur Rahman,DC,200.0,5.298317366548036,0.8562072557745375,3.7380503462844072,-1.057348484848485,19.540598841187833,4.0,11.366666666666667,11.441893301949449,13.106497262345492,27.839223445444127,-2.8818430905098698,1.1789697057368198,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,6.352743223355403
2022,P0703,N Jagadeesan,CSK,20.0,2.995732273553991,0.0261713813551081,,,0.0261713813551081,1.0,1.0333333333333334,,,,,0.0261713813551081,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,0.0105932203389826
2022,P0706,N Tilak Varma,MI,170.0,5.135798437050262,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0712,NT Ellis,PBKS,,,0.6907958614600682,,,0.6907958614600682,1.0,2.8333333333333335,1.7304352497664572,,1.7304352497664572,,0.6907958614600682,0,1,1,0,0,0,0,,,RETAINED,0.1836038461049966
2022,P0720,Nathan Coulter-Nile,RR,200.0,5.298317366548036,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0712,Nathan Ellis,PBKS,75.0,4.31748811353631,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0725,Navdeep Saini,RR,260.0,5.560681631015528,-2.6065877363323153,6.657346071419961,6.631896242860881,10.682654577948526,3.0,1.0,0.0139555386990311,6.095289633646989,8.0306507447581,-9.263933807752277,3.5608848593161753,1,1,0,0,1,0,0,Indian,Bowler,SOLD,-1.7553480085222055
2022,P0704,Nicholas Pooran,SRH,1075.0,6.980075940561763,,,,,,,,,,,,0,1,0,0,0,0,1,Overseas,Wicket-Keeper,SOLD,
2022,P0736,Nitish Rana,KKR,800.0,6.684611727667927,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0737,Noor Ahmad,GT,30.0,3.4011973816621555,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0742,Obed Mccoy,RR,75.0,4.31748811353631,,,,,,,,,,,,0,1,0,0,1,0,0,Overseas,Bowler,SOLD,
2022,P0743,Odean Smith,PBKS,600.0,6.396929655216146,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0753,P Simran Singh,PBKS,,,-0.5628136474908199,-0.1083041703120444,-0.4877672697368425,-1.1588850875397068,3.0,0.7666666666666667,,,,-0.45450947717877543,-0.38629502917990227,0,1,1,0,0,0,0,,,RETAINED,0.3779131355932201
2022,P0759,PJ Sangwan,GT,,,-0.8166754434413402,-2.485550202485688,-1.5120552045227802,-0.053583031889411714,8.0,0.5666666666666667,,,,1.668874759044348,-1.6047602834832695,0,1,1,0,0,0,0,,,RETAINED,1.8328928421741144
2022,P0760,PK Garg,SRH,,,-0.5798271113831088,1.2874477495868568,,0.707620638203748,2.0,2.5,,,,-1.8672748609699656,0.353810319101874,0,1,1,0,0,0,0,,,RETAINED,1.633739406779661
2022,P0766,PWH de Silva,RCB,,,-1.284284993929305,,,-1.284284993929305,1.0,1.2666666666666666,37.44306266709702,41.24718173284975,45.32485765877567,,-1.284284993929305,0,1,1,0,0,0,0,,,RETAINED,9.26505356541838
2022,P0758,Pat Cummins,KKR,725.0,6.586171654854675,,,,,,,,,,,,0,1,0,0,0,1,0,Overseas,All-Rounder,SOLD,
2022,P0785,Prabhsimran Singh,PBKS,60.0,4.0943445622221,,,,,,,,,,,,1,1,0,0,0,0,1,Indian,Wicket-Keeper,SOLD,
2022,P0786,Pradeep Sangwan,GT,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0794,Prashant Solanki,CSK,120.0,4.787491742782046,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0796,Prasidh Krishna,RR,1000.0,6.907755278982137,,,,,,,,,,,,1,1,0,0,1,0,0,Indian,Bowler,SOLD,
2022,P0785,Pratham Singh,KKR,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,1,0,0,0,Indian,Batsman,SOLD,
2022,P0797,Pravin Dubey,DC,50.0,3.912023005428146,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
2022,P0802,Prerak Mankad,PBKS,20.0,2.995732273553991,,,,,,,,,,,,1,1,0,0,0,1,0,Indian,All-Rounder,SOLD,
