player_id,canonical_name,aliases
P0375,Hardik Pandya,Hardik Pandya
P0376,Hardus Viljoen,Hardus Viljoen
P0377,Harishankar Reddy,Harishankar Reddy
P0378,Himmat Singh,Harmeet Singh|Himmat Singh
P0379,Harpreet Bhatia,Harpreet Bhatia
P0380,Harpreet Brar,Harpreet Brar
P0381,Harpreet Singh,Harpreet Singh
P0382,Harry Brook,Harry Brook
P0383,Harry Gurney,Harry Gurney
P0384,Harsh Dubey,Harsh Dubey
P0385,Harsh Tyagi,Harsh Tyagi
P0386,Harshal Patel,Harshal Patel
P0387,Harshit Rana,Harshit Rana
P0388,Harvik Desai,Harvik Desai
P0389,Heinrich Klaasen,Heinrich Klaasen
P0390,Herschelle Gibbs,Herschelle Gibbs
P0391,Himanshu Rana,Himanshu Rana
P0392,Himanshu Sharma,Himanshu Sharma
P0393,I Sharma,I Sharma
P0394,IC Pandey,IC Pandey
P0395,IK Pathan,IK Pathan
P0396,IR Jaggi,IR Jaggi
P0397,Ish Sodhi,IS Sodhi|Ish Sodhi
P0398,Ibrahim Zadran,Ibrahim Zadran
P0399,Imran Tahir,Imran Tahir
P0400,Iqbal Abdulla,Iqbal Abdulla
P0401,Iqbal Abdullah,Iqbal Abdullah
P0402,Irfan Pathan,Irfan Pathan
P0403,Ishan Kishan,Ishan Kishan
P0404,Ishan Porel,Ishan Porel
P0405,Ishank Jaggi,Ishank Jaggi
P0406,Ishant Sharma,Ishant Sharma
P0407,Ishwar Chandra Pandey,Ishwar Chandra Pandey
P0408,Isuru Udana,Isuru Udana
P0409,Izharulhuq Naveed,Izharulhuq Naveed
P0410,J Botha,J Botha
P0411,Joshua Little,J Little|Joshua Little
P0412,J Suchith,J Suchith
P0413,J Syed Mohammed,J Syed Mohammed
P0414,J Yadav,J Yadav
P0415,JA Morkel,JA Morkel
P0416,JC Archer,JC Archer
P0417,JC Buttler,JC Buttler|Jos Buttler
P0418,JD Ryder,JD Ryder
P0419,JD Unadkat,JD Unadkat
P0420,JDP Oram,JDP Oram
P0421,James Franklin,JEC Franklin|James Franklin
P0422,JH Kallis,JH Kallis
P0423,JJ Bumrah,JJ Bumrah
P0424,Jonny Bairstow,JM Bairstow|Jonny Bairstow
P0425,JM Sharma,JM Sharma
P0426,Jason Holder,JO Holder|Jason Holder
P0427,JP Duminy,JP Duminy
P0428,JP Faulkner,JP Faulkner
P0429,Josh Hazlewood,JR Hazlewood|Josh Hazlewood
P0430,Jack Edwards,Jack Edwards
P0431,Jack Wildermuth,Jack Wildermuth
P0432,Jacob Bethell,Jacob Bethell
P0433,Jacob Duffy,Jacob Duffy
P0434,Jacob Oram,Jacob Oram
P0435,Jacques Kallis,Jacques Kallis
P0436,Jagadeesha Suchith,Jagadeesha Suchith
P0437,Jake Fraser-McGurk,Jake Fraser-McGurk|Jake Fraser-Mcgurk
P0438,Jalaj Saxena,Jalaj Saxena
P0439,James Faulkner,James Faulkner
P0440,James Hopes,James Hopes
P0441,James Neesham,James Neesham
P0442,James Pattinson,James Pattinson
P0443,James Vince,James Vince
P0444,Jamie Overton,Jamie Overton
P0445,Jaskaran Singh,Jaskaran Singh
P0446,Jasmer Dhankhar,Jasmer Dhankhar
P0447,Jason Behrendorff,Jason Behrendorff
P0448,Jason Roy,Jason Roy
P0449,Jasprit Bumrah,Jasprit Bumrah
P0450,Jass Inder Baidwan,Jass Inder Baidwan
P0451,Jatin Saxena,Jatin Saxena
P0452,Javon Searless,Javon Searless
P0453,Jayant Yadav,Jayant Yadav
P0454,Jaydev Shah,Jaydev Shah
P0455,Jaydev Unadkat,Jaydev Unadkat
P0456,Jean-Paul Duminy,Jean-Paul Duminy
P0457,Jeevan Mendis,Jeevan Mendis
P0458,Jerome Taylor,Jerome Taylor
P0459,Jesse Ryder,Jesse Ryder
P0460,Jhathavedh Subramanyan,Jhathavedh Subramanyan
P0461,Jhye Richardson,Jhye Richardson
P0462,Jitender Pal,Jitender Pal
P0463,Jitesh Sharma,Jitesh Sharma
P0464,Joe Denly,Joe Denly
P0465,Joe Root,Joe Root
P0466,Joel Paris,Joel Paris
P0467,Jofra Archer,Jofra Archer
P0468,Joginder Sharma,Joginder Sharma
P0469,Johan Botha,Johan Botha
P0470,Johan van der Wath,Johan van der Wath
P0471,John Hastings,John Hastings
P0472,Johnson Charles,Johnson Charles
P0473,Jonathan Vandiar,Jonathan Vandiar
P0474,Jordan Cox,Jordan Cox
P0475,Josh Inglis,Josh Inglis
P0476,Joshua Philippe,Joshua Philippe
P0477,Juan Theron,Juan Theron
P0478,Justin Kemp,Justin Kemp
P0479,K Bhagath Varma,K Bhagath Varma
P0480,K C Cariappa,K C Cariappa|KC Cariappa
P0481,K Goel,K Goel
P0482,K Gowtham,K Gowtham
P0483,K K Jiyaz,K K Jiyaz
P0484,K Kartikeya,K Kartikeya
P0485,K Khejroliya,K Khejroliya
P0486,K L Shrijith,K L Shrijith|KL Shrijith
P0487,K M Asif,K M Asif
P0488,K Rabada,K Rabada
P0489,K S Bharat,K S Bharat
P0490,K Upadhyay,K Upadhyay
P0491,KA Pollard,KA Pollard
P0492,KC Sangakkara,KC Sangakkara
P0493,KD Karthik,KD Karthik
P0494,KH Pandya,KH Pandya
P0495,KK Ahmed,KK Ahmed
P0496,KK Cooper,KK Cooper
P0497,KK Nair,KK Nair
P0498,KL Nagarkoti,KL Nagarkoti
P0499,KL Rahul,KL Rahul
P0500,KM Jadhav,KM Jadhav
P0501,KP Appanna,KP Appanna
P0502,KP Pietersen,KP Pietersen
P0503,KR Sen,KR Sen
P0504,KV Sharma,KS Sharma|KV Sharma|Kshitiz Sharma
P0505,KS Williamson,KS Williamson|Kane Williamson
P0506,Kagiso Rabada,Kagiso Rabada
P0507,Kamindu Mendis,Kamindu Mendis
P0508,Kamlesh Nagarkoti,Kamlesh Nagarkoti
P0509,Kane Richardson,Kane Richardson
P0510,Kanishk Chouhan,Kanishk Chouhan
P0511,Kanishk Seth,Kanishk Seth
P0512,Karn Sharma,Karan Sharma|Karn Sharma|Kartik Sharma
P0513,Karanveer Singh,Karanveer Singh
P0514,Karim Janat,Karim Janat
P0515,Kartik Tyagi,Kartik Tyagi
P0516,Karun Nair,Karun Nair
P0517,Kaushal Tambe,Kaushal Tambe
P0518,Kaushik Maity,Kaushik Maity
P0519,Kedar Devdhar,Kedar Devdhar
P0520,Kedar Jadhav,Kedar Jadhav
P0521,Keemo Paul,Keemo Paul
P0522,Kemar Roach,Kemar Roach
P0523,Keshav Maharaj,Keshav Maharaj
P0524,Kevin Pietersen,Kevin Pietersen
P0525,Kevon Cooper,Kevon Cooper
P0526,Khaleel Ahmed,Khaleel Ahmed
P0527,Kieron Pollard,Kieron Pollard
P0528,Kishore Pramod Kamath,Kishore Pramod Kamath
P0529,Kona Srikar Bharat,Kona Srikar Bharat
P0530,Krains Fuletra,Krains Fuletra
P0531,Krishnan Shrijith,Krishnan Shrijith
P0532,Krishnappa Gowtham,Krishnappa Gowtham
P0533,Krismar Santokie,Krismar Santokie
P0534,Krunal Pandya,Krunal Pandya
P0535,Kuldeep Sen,Kuldeep Sen
P0536,Kuldeep Yadav,Kuldeep Yadav|Kuldip Yadav
P0537,Kulwant Khejroliya,Kulwant Khejroliya
P0538,Kumar Kartikeya,Kumar Kartikeya
P0539,Kumar Kushagra,Kumar Kushagra
P0540,Kumar Sangakkara,Kumar Sangakkara
P0541,Kunal Singh Rathore,Kunal Rathore|Kunal Singh Rathore
P0542,Kusal Janith Perera,Kusal Janith Perera|Kusal Perera
P0543,Kusal Mendis,Kusal Mendis
P0544,Kwena Maphaka,Kwena Maphaka
P0545,Kyle Abbott,Kyle Abbott
P0546,Kyle Jamieson,Kyle Jamieson
P0547,Kyle Mayers,Kyle Mayers
P0548,Kyle Mills,Kyle Mills
P0549,L Balaji,L Balaji
P0550,L Ngidi,L Ngidi
P0551,L R Chethan,L R Chethan
P0552,L Ronchi,L Ronchi
P0553,Luke Pomersbach,LA Pomersbach|Luke Pomersbach
P0554,LH Ferguson,LH Ferguson
P0555,LMP Simmons,LMP Simmons
P0556,LR Shukla,LR Shukla
P0557,LRPL Taylor,LRPL Taylor
P0558,Liam Livingstone,LS Livingstone|Liam Livingstone
P0559,Lahiru Kumara,Lahiru Kumara
P0560,Lakshmipathy Balaji,Lakshmipathy Balaji
P0561,Lalit Yadav,Lalit Yadav
P0562,Lance Morris,Lance Morris
P0563,Lasith Malinga,Lasith Malinga
P0564,Laxmi Ratan Shukla,Laxmi Ratan Shukla
P0565,Litton Das,Litton Das
P0566,Lizaad Williams,Lizaad Williams
P0567,Lockie Ferguson,Lockie Ferguson
P0568,Luke Wood,Luke Wood
P0569,Lukman Hussain Meriwala,Lukman Hussain Meriwala|Lukman Meriwala
P0570,Lungisani Ngidi,Lungi Ngidi|Lungisani Ngidi
P0571,Luvnith Sisodia,Luvnith Sisodia
P0572,M Ashwin,M Ashwin
P0573,Marco Jansen,M Jansen|Marco Jansen
P0574,M Kaif,M Kaif
P0575,M Kartik,M Kartik
P0576,M Manhas,M Manhas
P0577,M Markande,M Markande
P0578,M Morkel,M Morkel
P0579,M Muralitharan,M Muralitharan
P0580,M Pathirana,M Pathirana
P0581,M Prasidh Krishna,M Prasidh Krishna
P0582,M Rawat,M Rawat
P0583,M Shahrukh Khan,M Shahrukh Khan
P0584,M Siddharth,M Siddharth
P0585,M Theekshana,M Theekshana
P0586,M Vijay,M Vijay
P0587,M Vohra,M Vohra
P0588,MA Agarwal,MA Agarwal
P0589,MA Starc,MA Starc
P0590,MC Henriques,MC Henriques
P0591,MD Mishra,MD Mishra
P0592,MEK Hussey,MEK Hussey
P0593,MF Maharoof,MF Maharoof
P0594,MG Johnson,MG Johnson
P0595,MJ McClenaghan,MJ McClenaghan
P0596,MJ Santner,MJ Santner
P0597,MK Lomror,MK Lomror
P0598,MK Pandey,MK Pandey
P0599,MK Tiwary,MK Tiwary
P0600,ML Hayden,ML Hayden
P0601,MM Ali,MM Ali
P0602,MM Patel,MM Patel
P0603,MM Sharma,MM Sharma
P0604,MN Samuels,MN Samuels
P0605,MP Stoinis,MP Stoinis
P0606,MR Marsh,MR Marsh
P0607,MS Bisla,MS Bisla
P0608,MS Dhoni,MS Dhoni
P0609,MS Gony,MS Gony
P0610,MV Boucher,MV Boucher|Mark Boucher
P0611,Madhav Tiwari,Madhav Tiwari
P0612,Maheesh Theekshana,Maheesh Theekshana
P0613,Mahela Jayawardene,Mahela Jayawardene
P0614,Mahesh Pithiya,Mahesh Pithiya
P0615,Mahipal Lomror,Mahipal Lomror
P0616,Manan Ajay Sharma,Manan Ajay Sharma
P0617,Manan Vohra,Manan Vohra
P0618,Manav Suthar,Manav Suthar
P0619,Mandeep Singh,Mandeep Hardev Singh|Mandeep Singh
P0620,Mangesh Yadav,Mangesh Yadav|Mayank Yadav
P0621,Mani Sankar Mura Singh,Mani Sankar Mura Singh
P0622,Manimaran Siddharth,Manimaran Siddharth
P0623,Manish Pandey,Manish Pandey
P0624,Manish Reddy,Manish Reddy
P0625,Manjot Kalra,Manjot Kalra
P0626,Manoj Bhandage,Manoj Bhandage
P0627,Manoj Tiwary,Manoj Tiwary
P0628,Manpreet Gony,Manpreet Gony
P0629,Manprit Juneja,Manprit Juneja
P0630,Manvanth Kumar,Manvanth Kumar
P0631,Manvinder Bisla,Manvinder Bisla
P0632,Manzoor Dar,Manzoor Dar
P0633,Marchant De Lange,Marchant De Lange|Marchant de Lange
P0634,Marcus Stoinis,Marcus Stoinis
P0635,Mark Chapman,Mark Chapman
P0636,Mark Wood,Mark Wood
P0637,Marnus Labuschagne,Marnus Labuschagne
P0638,Martin Guptill,Martin Guptill
P0639,Mashrafe Mortaza,Mashrafe Mortaza
P0640,Matheesha Pathirana,Matheesha Pathirana
P0641,Matt Henry,Matt Henry
P0642,Matthew Breetzke,Matthew Breetzke
P0643,Matthew Forde,Matthew Forde
P0644,Matthew Hayden,Matthew Hayden
P0645,Matthew Short,Matthew Short
P0646,Matthew Wade,Matthew Wade
P0647,Mayank Agarwal,Mayank Agarwal
P0648,Mayank Dagar,Mayank Dagar
P0649,Mayank Markande,Mayank Markande
P0650,Mayank Rawat,Mayank Rawat
P0651,Michael Bracewell,Michael Bracewell
P0652,Michael Clarke,Michael Clarke
P0653,Michael Hussey,Michael Hussey
P0654,Michael Klinger,Michael Klinger
P0655,Michael Lumb,Michael Lumb
P0656,Midhun S,Midhun S
P0657,Milind Kumar,Milind Kumar
P0658,Milind Tandon,Milind Tandon
P0659,Misbah-ul-Haq,Misbah-ul-Haq
P0660,Mitchell Johnson,Mitchell Johnson
P0661,Mitchell Marsh,Mitchell Marsh
P0662,Mitchell McClenaghan,Mitchell McClenaghan
P0663,Mitchell Santner,Mitchell Santner
P0664,Mitchell Starc,Mitchell Starc
P0665,Mithun Manhas,Mithun Manhas
P0666,Moeen Ali,Moeen Ali
P0667,Mohammed Arshad Khan,Mohammed Arshad Khan
P0668,Mohammed Ashraful,Mohammed Ashraful
P0669,Mohammed Asif,Mohammed Asif
P0670,Mohammed Azharuddeen,Mohammed Azharuddeen
P0671,Mohammed Izhar,Mohammed Izhar
P0672,Mohammed Kaif,Mohammed Kaif
P0673,Mohammed Nabi,Mohammed Nabi
P0674,Mohammed Shami,Mohammed Shami
P0675,Mohammed Siraj,Mohammed Siraj
P0676,Mohammed Waqar Salamkheil,Mohammed Waqar Salamkheil
P0677,Mohit Ahlawat,Mohit Ahlawat
P0678,Mohit Avasthi,Mohit Avasthi
P0679,Mohit Rathee,Mohit Rathee
P0680,Mohit Redkar,Mohit Redkar
P0681,Mohit Sharma,Mohit Sharma
P0682,Mohsin Khan,Mohsin Khan
P0683,Moises Henriques,Moises Henriques
P0684,Money Grewal,Money Grewal
P0685,Monu Singh,Monu Singh
P0686,Morne Morkel,Morne Morkel|Morné Morkel
P0687,Mrinmoy Dutta,Mrinmoy Dutta
P0688,Mujeeb Ur Rahman,Mujeeb Rahman|Mujeeb Ur Rahman
P0689,Mujeeb Zadran,Mujeeb Zadran
P0690,Mujtaba Yousuf,Mujtaba Yousuf
P0691,Mukesh Choudhary,Mukesh Choudhary|Mukul Choudhary
P0692,Mukesh Kumar,Mukesh Kumar
P0693,Mukhtar Hussain,Mukhtar Hussain
P0694,Munaf Patel,Munaf Patel
P0695,Murali Kartik,Murali Kartik
P0696,Murali Vijay,Murali Vijay
P0697,Murugan Ashwin,Murgan Ashwin|Murugan Ashwin
P0698,Murugan Abhishek,Murugan Abhishek
P0699,Musheer Khan,Musheer Khan
P0700,Mustafizur Rahman,Mustafizur Rahman
P0701,Mustaq Beg,Mustaq Beg
P0702,Muttiah Muralitharan,Muttiah Muralitharan
P0703,N Jagadeesan,N Jagadeesan
P0704,Nicholas Pooran,N Pooran|Nicholas Pooran|Nicolas Pooran
P0705,N Rana,N Rana
P0706,Tilak Varma,N Tilak Varma|Tilak Varma
P0707,N Wadhera,N Wadhera
P0708,Nic Maddinson,NJ Maddinson|Nic Maddinson
P0709,NK Patel,NK Patel
P0710,NM Coulter-Nile,NM Coulter-Nile
P0711,NS Naik,NS Naik
P0712,Nathan Ellis,NT Ellis|Nathan Ellis
P0713,NV Ojha,NV Ojha
P0714,Najibullah Zadran,Najibullah Zadran
P0715,Naman Dhir,Naman Dhir
P0716,Naman Ojha,Naman Ojha
P0717,Naman Tiwari,Naman Tiwari
P0718,Nandre Burger,Nandre Burger
P0719,Nasir Lone,Nasir Lone
P0720,Nathan Coulter-Nile,Nathan Coulter-Nile
P0721,Nathan McCullum,Nathan McCullum
P0722,Nathan Rimmington,Nathan Rimmington
P0723,Nathu Singh,Nathu Singh
P0724,Naushad Shaikh,Naushad Shaikh
P0725,Navdeep Saini,Navdeep Saini
P0726,Naveen-ul-Haq,Naveen Ul Haq|Naveen-ul-Haq
P0727,Nehal Wadhera,Nehal Wadhera
P0728,Nidheesh M D Dinesan,Nidheesh M D Dinesan
P0729,Nihal Ullal,Nihal Ullal
P0730,Nikhil Gangta,Nikhil Gangta
P0731,Nikhil Shankar Naik,Nikhil Naik|Nikhil Shankar Naik
P0732,Ninad Rathva,Ninad Rathva
P0733,Nishant Sindhu,Nishant Sindhu
P0734,Nitin Verma,Nitin Verma
P0735,Nitish Kumar Reddy,Nitish Kumar Reddy
P0736,Nitish Rana,Nitish Rana
P0737,Noor Ahmad,Noor Ahmad
P0738,Nuwan Kulasekara,Nuwan Kulasekara
P0739,Nuwan Pradeep,Nuwan Pradeep
P0740,Nuwan Thushara,Nuwan Thushara
P0741,Owais Shah,OA Shah|Owais Shah
P0742,Obed Mccoy,Obed Mccoy
P0743,Odean Smith,Odean Smith
P0744,Ollie Robinson,Ollie Robinson
P0745,Olly Stone,Olly Stone
P0746,Onkar Tarmale,Onkar Tarmale
P0747,Oshane Thomas,Oshane Thomas
P0748,Ottneil Baartman,Ottneil Baartman
P0749,P A Abdul,P A Abdul
P0750,P Awana,P Awana
P0751,P Kumar,P Kumar
P0752,P Negi,P Negi
P0753,P Simran Singh,P Simran Singh
P0754,P Suyal,P Suyal
P0755,PA Patel,PA Patel
P0756,PBB Rajapaksa,PBB Rajapaksa
P0757,PC Valthaty,PC Valthaty
P0758,Pat Cummins,PJ Cummins|Pat Cummins
P0759,PJ Sangwan,PJ Sangwan
P0760,PK Garg,PK Garg
P0761,PP Chawla,PP Chawla
P0762,PP Ojha,PP Ojha
P0763,PP Shaw,PP Shaw
P0764,PR Shah,PR Shah
P0765,PV Tambe,PV Tambe
P0766,PWH de Silva,PWH de Silva
P0767,Pankaj Jaswal,Pankaj Jaswal
P0768,Pankaj Singh,Pankaj Singh
P0769,Pankaj Yadav,Pankaj Yadav
P0770,Paras Dogra,Paras Dogra
P0771,Pardeep Sahu,Pardeep Sahu
P0772,Parthiv Patel,Parthiv Patel
P0773,Parveez Rasool,Parveez Rasool
P0774,Parvinder Awana,Parvinder Awana
P0775,Pathum Nissanka,Pathum Nissanka
P0776,Paul Collingwood,Paul Collingwood
P0777,Paul Van Meekeren,Paul Van Meekeren
P0778,Pavan Deshpande,Pavan Deshpande
P0779,Pawan Negi,Pawan Negi
P0780,Pawan Suyal,Pawan Suyal
P0781,Peter Handscomb,Peter Handscomb
P0782,Phil Salt,Phil Salt|Philip Salt
P0783,Philip Hughes,Philip Hughes
P0784,Piyush Chawla,Piyush Chawla
P0785,Prabhsimran Singh,Prabhsimran Singh|Pratham Singh|Pratyush Singh
P0786,Pradeep Sangwan,Pradeep Sangwan
P0787,Pradosh Paul,Pradosh Paul
P0788,Praful Hinge,Praful Hinge
P0789,Pragyan Ojha,Pragyan Ojha
P0790,Prasad Pawar,Prasad Pawar
P0791,Prasanth Padmanabhan,Prasanth Padmanabhan
P0792,Prasanth Parameswaran,Prasanth Parameswaran
P0793,Prashant Chopra,Prashant Chopra
P0794,Prashant Solanki,Prashant Solanki
P0795,Prashant Veer,Prashant Veer
P0796,Prasidh Krishna,Prasidh Krishna
P0797,Praveen Dubey,Praveen Dubey|Pravin Dubey
P0798,Praveen Kumar,Praveen Kumar
P0799,Pravin Tambe,Pravin Tambe
P0800,Prayas Ray Barman,Prayas Ray Barman
P0801,Prenelan Subrayen,Prenelan Subrayen
P0802,Prerak Mankad,Prerak Mankad
P0803,Prerit Dutta,Prerit Dutta
P0804,Prince Balwant Rai Singh,Prince Balwant Rai Singh
P0805,Prince Choudhary,Prince Choudhary
P0806,Prince Yadav,Prince Yadav
P0807,Prithvi Raj,Prithvi Raj
P0808,Prithvi Raj Yarra,Prithvi Raj Yarra
P0809,Prithvi Shaw,Prithvi Shaw
P0810,Priyam Garg,Priyam Garg
P0811,Priyank Panchal,Priyank Panchal
P0812,Priyansh Arya,Priyansh Arya
P0813,Pukhraj Mann,Pukhraj Mann
P0814,Pulkit Narang,Pulkit Narang
P0815,Pyla Avinash,Pyla Avinash
P0816,Q de Kock,Q de Kock
P0817,Qais Ahamad,Qais Ahamad
P0818,Qais Ahmad,Qais Ahmad
P0819,Quinton De Kock,Quinton De Kock|Quinton de Kock
P0820,R Ashwin,R Ashwin
P0821,R Bhatia,R Bhatia
P0822,Rishi Dhawan,R Dhawan|Rishi Dhawan
P0823,R Dravid,R Dravid
P0824,RK Singh,R P Singh|RK Singh|RP Singh
P0825,R Parag,R Parag
P0826,R Powell,R Powell
P0827,R Sai Kishore,R Sai Kishore
P0828,R Samarth,R Samarth
P0829,R Sanjay Yadav,R Sanjay Yadav
P0830,RG Sharma,R Sharma|RG Sharma
P0831,R Tewatia,R Tewatia
P0832,R Vinay Kumar,R Vinay Kumar
P0833,RA Jadeja,RA Jadeja
P0834,RA Tripathi,RA Tripathi
P0835,RD Chahar,RD Chahar
P0836,RD Gaikwad,RD Gaikwad
P0837,Roelof van der Merwe,RE van der Merwe|Roelof van der Merwe
P0838,RJ Harris,RJ Harris
P0839,Ricky Bhui,RK Bhui|Ricky Bhui
P0840,RN ten Doeschate,RN ten Doeschate|Ryan Ten Doeschate|Ryan ten Doeschate
P0841,RP Meredith,RP Meredith
P0842,RR Pant,RR Pant
P0843,RR Powar,RR Powar
P0844,RR Raje,RR Raje
P0845,RR Rossouw,RR Rossouw
P0846,Ravi Bopara,RS Bopara|Ravi Bopara
P0847,RV Patel,RV Patel
P0848,RV Uthappa,RV Uthappa|Robin Uthappa
P0849,Rachin Ravindra,Rachin Ravindra
P0850,Raghav Goyal,Raghav Goyal
P0851,Rahmanullah Gurbaz,Rahmanullah Gurbaz
P0852,Rahul Tripathi,Rahul Ajay Tripathi|Rahul Tripathi
P0853,Rahul Buddhi,Rahul Buddhi
P0854,Rahul Chahar,Rahul Chahar
P0855,Rahul Dravid,Rahul Dravid
P0856,Rohit Sharma,Rahul Sharma|Rohit Sharma
P0857,Rahul Shukla,Rahul Shukla
P0858,Rahul Tewatia,Rahul Tewatia
P0859,Raj Angad Bawa,Raj Angad Bawa|Raj Bawa
P0860,Raj Chaudhary,Raj Chaudhary
P0861,Raj Limbani,Raj Limbani
P0862,Rajagopal Sathish,Rajagopal Sathish
P0863,Rajan Kumar,Rajan Kumar|Ravi Kumar
P0864,Rajat Bhatia,Rajat Bhatia
P0865,Rajat Dey,Rajat Dey
P0866,Rajat Patidar,Rajat Patidar
P0867,Rajvardhan Hangargekar,Rajvardhan Hangargekar
P0868,Rakshan Readdi,Rakshan Readdi
P0869,Ramakrishna Ghosh,Ramakrishna Ghosh
P0870,Ramandeep Singh,Ramandeep Singh
P0871,Ramesh Kumar,Ramesh Kumar
P0872,Ramesh Powar,Ramesh Powar
P0873,Ranganath Vinay Kumar,Ranganath Vinay Kumar
P0874,Rashid Khan,Rashid Khan|Rashid Khan Arman
P0875,Rasikh Dar,Rasikh Dar
P0876,Rasikh Salam,Rasikh Salam
P0877,Rassie Van Der Dussen,Rassie Van Der Dussen|Rassie van der Dussen
P0878,Ravi Bishnoi,Ravi Bishnoi
P0879,Ravi Chauhan,Ravi Chauhan
P0880,Ravi Rampaul,Ravi Rampaul
P0881,Rinku Singh,Ravi Singh|Rinku Singh
P0882,Ravi Teja,Ravi Teja
P0883,Ravichandran Ashwin,Ravichandran Ashwin
P0884,Ravindra Jadeja,Ravindra Jadeja
P0885,Reece Topley,Reece Topley
P0886,Reeza Hendricks,Reeza Hendricks
P0887,Richard Gleeson,Richard Gleeson
P0888,Richard Ngarava,Richard Ngarava
P0889,Ricky Ponting,Ricky Ponting
P0890,Rilee Rossouw,Rilee Rossouw
P0891,Riley Meredith,Riley Meredith
P0892,Ripal Patel,Ripal Patel
P0893,Rishabh Pant,Rishabh Pant
P0894,Rithik Easwaran,Rithik Easwaran
P0895,Riyan Parag,Riyan Parag
P0896,Robert Frylinck,Robert Frylinck
P0897,Robin Minz,Robin Minz
P0898,Robin Peterson,Robin Peterson
P0899,Rohan Kunnummal,Rohan Kunnummal
P0900,Rohit Rayudu,Rohit Rayudu
P0901,Romario Shepherd,Romario Shepherd
P0902,Ronit More,Ronit More
P0903,Ross Taylor,Ross Taylor
P0904,Rovman Powell,Rovman Powell
P0905,Rudra Pratap Singh,Rudra Pratap Singh
P0906,Rusty Theron,Rusty Theron
P0907,Ruturaj Gaikwad,Ruturaj Gaikwad
P0908,Ryan Harris,Ryan Harris
P0909,Ryan McLaren,Ryan McLaren
P0910,Ryan Rickelton,Ryan Rickelton
P0911,S Anirudha,S Anirudha
P0912,S Aravind,S Aravind
P0913,S Badrinath,S Badrinath
P0914,S Dhawan,S Dhawan
P0915,S Dube,S Dube
P0916,S Gopal,S Gopal
P0917,S Kaul,S Kaul
P0918,S Midhun,S Midhun
P0919,S Nadeem,S Nadeem
P0920,S Sandeep Warrier,S Sandeep Warrier|Sandeep Warrier
P0921,S Sohal,S Sohal
P0922,S Sreesanth,S Sreesanth|Sreesanth
P0923,SA Asnodkar,SA Asnodkar
P0924,SA Yadav,SA Yadav|Sonu Yadav
P0925,SB Styris,SB Styris
P0926,SC Ganguly,SC Ganguly
P0927,SD Chitnis,SD Chitnis
P0928,SE Marsh,SE Marsh
P0929,SK Raina,SK Raina
P0930,SK Trivedi,SK Trivedi
P0931,SK Warne,SK Warne
P0932,SL Malinga,SL Malinga
P0933,Sam Curran,SM Curran|Sam Curran
P0934,SM Katich,SM Katich
P0935,SN Khan,SN Khan
P0936,SN Thakur,SN Thakur
P0937,SO Hetmyer,SO Hetmyer
P0938,SP Goswami,SP Goswami
P0939,SP Narine,SP Narine
P0940,SPD Smith,SPD Smith
P0941,SR Tendulkar,SR Tendulkar
P0942,SR Watson,SR Watson
P0943,SS Iyer,SS Iyer
P0944,SS Prabhudessai,SS Prabhudessai
P0945,SS Tiwary,SS Tiwary
P0946,ST Jayasuriya,ST Jayasuriya
P0947,STR Binny,STR Binny|Stuart Binny
P0948,SV Samson,SV Samson
P0949,Sam Billings,SW Billings|Sam Billings
P0950,Sachin Baby,Sachin Baby
P0951,Sachin Bhosale,Sachin Bhosale
P0952,Sachin Rana,Sachin Rana
P0953,Sachin Tendulkar,Sachin Tendulkar
P0954,Sachithra Senanayaka,Sachithra Senanayaka
P0955,Sagar Trivedi,Sagar Trivedi
P0956,Sahil Dhiwan,Sahil Dhiwan
P0957,Sahil Parekh,Sahil Parekh
P0958,Sai Kishore,Sai Kishore
P0959,Sai Sudharsan,Sai Sudharsan
P0960,Sairaj Patil,Sairaj Patil
P0961,Sakib Hussain,Sakib Hussain
P0962,Salil Arora,Salil Arora
P0963,Salman Nizar,Salman Nizar
P0964,Samarth Vyas,Samarth Vyas
P0965,Sameer Rizvi,Sameer Rizvi
P0966,Samuel Badree,Samuel Badree
P0967,Samuel Hain,Samuel Hain
P0968,Sanath Jayasuriya,Sanath Jayasuriya
P0969,Sandeep Bavanaka,Sandeep Bavanaka
P0970,Sandeep Lamichhane,Sandeep Lamichhane
P0971,Sandeep Sharma,Sandeep Sharma
P0972,Sanjay Pahal,Sanjay Pahal
P0973,Sanjay Yadav,Sanjay Yadav
P0974,Sanju Samson,Sanju Samson
P0975,Swapnil Singh,Sanvir Singh|Swapnil Singh
P0976,Sarabjit Ladda,Sarabjit Ladda
P0977,Saransh Jain,Saransh Jain
P0978,Sarfaraz Khan,Sarfaraz Khan|Sarfaraz Naushad Khan
P0979,Sarfraz Khan,Sarfraz Khan
P0980,Sarthak Ranjan,Sarthak Ranjan
P0981,Satvik Deswal,Satvik Deswal
P0982,Satyanarayana Raju,Satyanarayana Raju
P0983,Saumy Pandey,Saumy Pandey
P0984,Saurabh Dubey,Saurabh Dubey|Shubham Dubey
P0985,Saurabh Kumar,Saurabh Kumar
P0986,Saurabh Tiwary,Saurabh Tiwary
P0987,Saurav Chuahan,Saurav Chuahan
P0988,Sayan Ghosh,Sayan Ghosh
P0989,Sayan Sekhar Mandal,Sayan Sekhar Mandal
P0990,Scott Boland,Scott Boland
